Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,93.1,93.0,92.8,92.7,92.8,92.9,92.9,93.1,92.3,91.2,92.0,91.1,89.3,87.8,87.5
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,94.0,94.3,94.6,94.3,95.0,95.5,95.7,95.9,95.4,94.1,93.6,92.3,91.9,91.6,91.6
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,95.7,95.0,94.7,94.5,94.6,94.6,94.4,94.5,92.5,91.8,91.5,88.1,87.3,87.1,86.3
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,94.3,94.3,94.4,94.4,94.2,94.3,94.4,94.5,94.4,93.0,93.2,92.0,89.6,88.0,86.9
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,97.3,97.5,97.4,97.6,97.7,97.7,97.5,98.1,97.9,96.7,96.1,94.7,94.0,92.4,92.8
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,96.3,96.2,96.2,95.9,96.1,96.1,95.8,95.9,95.4,95.7,95.3,95.6,94.6,93.5,93.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,88.1,88.1,88.6,89.6,90.4,90.3,90.0,91.6,92.6,91.7,90.8,89.3,85.7,85.8,85.7
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,96.3,95.8,94.5,94.2,93.8,93.9,93.6,92.9,91.8,90.0,89.8,89.4,86.8,83.5,83.5
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,92.4,91.4,91.0,90.4,90.0,90.1,90.0,89.2,85.5,86.3,89.6,88.9,85.6,85.0,84.7
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,93.2,93.1,93.5,93.5,93.7,93.7,94.0,94.7,94.3,93.3,92.8,91.6,91.3,90.5,90.5
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,96.1,95.5,95.9,94.8,94.2,94.1,94.1,96.7,94.2,92.7,94.7,90.9,89.2,88.0,86.2
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,84.7,85.1,84.6,84.7,85.4,86.0,86.2,85.6,85.5,81.1,86.6,86.5,83.8,78.4,79.1
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,93.1,92.4,92.8,92.9,92.8,92.7,92.4,93.6,91.3,90.7,90.4,90.0,89.5,88.4,87.8
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,94.4,94.3,94.3,93.9,94.1,94.0,94.0,95.0,95.1,94.5,94.6,94.5,92.4,91.0,90.7
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
